symbol,date,type,value,adjust_factor
601098.SH,2024-07-12,dividend,0.55,1.0
601098.SH,2024-10-16,dividend,0.1,1.0
601098.SH,2025-06-30,dividend,0.45,1.0
601098.SH,2025-10-20,dividend,0.1,1.0
601100.SH,2012-06-21,dividend,0.25,1.0
601100.SH,2012-06-21,split,0.5,0.6666666666666666
601100.SH,2013-04-25,dividend,0.153,1.0
601100.SH,2014-05-22,dividend,0.13,1.0
601100.SH,2015-06-12,dividend,0.05600000000000001,1.0
601100.SH,2016-05-30,dividend,0.06,1.0
601100.SH,2017-06-07,dividend,0.066,1.0
601100.SH,2018-06-22,dividend,0.22000000000000003,1.0
601100.SH,2018-06-22,split,0.4,0.7142857142857143
601100.SH,2019-07-03,dividend,0.3,1.0
601100.SH,2020-07-01,dividend,0.6,1.0
601100.SH,2020-07-01,split,0.48,0.6756756756756757
601100.SH,2021-06-15,dividend,0.6,1.0
601100.SH,2022-06-09,dividend,0.73,1.0
601100.SH,2023-06-20,dividend,0.62,1.0
601100.SH,2024-06-28,dividend,0.7,1.0
601100.SH,2025-06-27,dividend,0.7,1.0
601100.SH,2025-11-14,dividend,0.3,1.0
601106.SH,2011-06-20,dividend,0.0208,1.0
601106.SH,2012-06-26,dividend,0.0063,1.0
601106.SH,2013-07-02,dividend,0.0013,1.0
601106.SH,2014-07-08,dividend,0.0008,1.0
601106.SH,2015-07-21,dividend,0.00118,1.0
601108.SH,2018-07-11,dividend,0.18,1.0
601108.SH,2019-07-16,dividend,0.06999999999999999,1.0
601108.SH,2020-07-13,dividend,0.16,1.0
601108.SH,2021-06-07,dividend,0.2,1.0
601108.SH,2022-06-20,dividend,0.2,1.0
601108.SH,2023-06-19,dividend,0.1,1.0
601108.SH,2023-10-20,dividend,0.05,1.0
601108.SH,2024-06-07,dividend,0.1,1.0
601108.SH,2024-12-24,dividend,0.05,1.0
601108.SH,2025-07-25,dividend,0.11000000000000001,1.0
601108.SH,2025-12-24,dividend,0.06,1.0
601111.SH,2007-06-25,dividend,0.0492,1.0
601111.SH,2008-06-19,dividend,0.0684,1.0
601111.SH,2011-06-10,dividend,0.1182,1.0
601111.SH,2012-07-17,dividend,0.118,1.0
601111.SH,2013-07-10,dividend,0.05935,1.0
601111.SH,2014-07-15,dividend,0.04531,1.0
601111.SH,2015-07-08,dividend,0.05223,1.0
601111.SH,2016-06-30,dividend,0.10700000000000001,1.0
601111.SH,2017-07-07,dividend,0.10771,1.0
601111.SH,2018-07-04,dividend,0.11496999999999999,1.0
601111.SH,2019-07-11,dividend,0.10328,1.0
601111.SH,2020-07-16,dividend,0.04442,1.0
601118.SH,2011-07-11,dividend,0.08,1.0
601118.SH,2012-07-11,dividend,0.08,1.0
601118.SH,2013-06-19,dividend,0.05,1.0
601118.SH,2014-07-17,dividend,0.02,1.0
601118.SH,2015-06-12,dividend,0.002,1.0
601118.SH,2019-06-26,dividend,0.011,1.0
601118.SH,2020-06-24,dividend,0.0035000000000000005,1.0
601118.SH,2021-06-09,dividend,0.0056,1.0
601118.SH,2022-06-28,dividend,0.0106,1.0
601118.SH,2024-07-17,dividend,0.0209,1.0
601118.SH,2025-07-15,dividend,0.0109,1.0
601127.SH,2017-04-24,dividend,0.3,1.0
601127.SH,2018-06-28,dividend,0.24,1.0
601127.SH,2019-06-14,dividend,0.08,1.0
601127.SH,2020-07-22,dividend,0.04,1.0
601127.SH,2024-12-13,dividend,0.331,1.0
601127.SH,2025-05-13,dividend,0.97,1.0
601127.SH,2025-10-30,dividend,0.31,1.0
601128.SH,2017-05-23,dividend,0.18,1.0
601128.SH,2018-05-18,dividend,0.18,1.0
601128.SH,2019-06-05,dividend,0.18,1.0
601128.SH,2020-07-14,dividend,0.2,1.0
601128.SH,2021-05-26,dividend,0.2,1.0
601128.SH,2022-06-08,dividend,0.2,1.0
601128.SH,2023-06-05,dividend,0.25,1.0
601128.SH,2024-05-29,dividend,0.25,1.0
601128.SH,2024-05-29,split,0.1,0.9090909090909091
601128.SH,2025-06-05,dividend,0.25,1.0
601128.SH,2025-06-05,split,0.1,0.9090909090909091
601128.SH,2025-09-08,dividend,0.15,1.0
601136.SH,2023-08-09,dividend,0.185,1.0
601136.SH,2024-07-22,dividend,0.1,1.0
601136.SH,2024-12-18,dividend,0.05500000000000001,1.0
601136.SH,2025-08-22,dividend,0.095,1.0
601136.SH,2025-12-19,dividend,0.1,1.0
601138.SH,2019-06-20,dividend,0.129,1.0
601138.SH,2020-06-30,dividend,0.2,1.0
601138.SH,2021-07-27,dividend,0.25,1.0
601138.SH,2022-08-05,dividend,0.5,1.0
601138.SH,2023-07-28,dividend,0.55,1.0
601138.SH,2024-08-15,dividend,0.58,1.0
601138.SH,2025-07-31,dividend,0.64,1.0
601138.SH,2026-01-16,dividend,0.32999999999999996,1.0
601139.SH,2010-06-07,dividend,0.1,1.0
601139.SH,2011-06-29,dividend,0.13,1.0
601139.SH,2012-06-14,dividend,0.13,1.0
601139.SH,2012-06-14,split,0.5,0.6666666666666666
601139.SH,2013-06-24,dividend,0.136,1.0
601139.SH,2014-06-25,dividend,0.143,1.0
601139.SH,2015-06-26,dividend,0.143,1.0
601139.SH,2016-06-20,dividend,0.1,1.0
601139.SH,2017-06-14,dividend,0.10500000000000001,1.0
601139.SH,2018-06-22,dividend,0.15,1.0
601139.SH,2018-06-22,split,0.3,0.7692307692307692
601139.SH,2019-06-20,dividend,0.15,1.0
601139.SH,2020-06-19,dividend,0.18,1.0
601139.SH,2021-06-24,dividend,0.21000000000000002,1.0
601139.SH,2022-06-23,dividend,0.16,1.0
601139.SH,2023-06-08,dividend,0.13,1.0
601139.SH,2024-06-19,dividend,0.16,1.0
601139.SH,2025-06-19,dividend,0.16,1.0
601156.SH,2022-05-27,dividend,0.6900000000000001,1.0
601156.SH,2023-05-31,dividend,0.35,1.0
601156.SH,2024-10-25,dividend,0.389,1.0
601156.SH,2025-06-20,dividend,0.288,1.0
601166.SH,2007-05-21,dividend,0.26,1.0
601166.SH,2008-05-27,dividend,0.32,1.0
601166.SH,2009-06-11,dividend,0.45,1.0
601166.SH,2010-04-12,dividend,0.5,1.0
601166.SH,2011-05-06,dividend,0.45999999999999996,1.0
601166.SH,2011-05-06,split,0.8,0.5555555555555556
601166.SH,2012-05-07,dividend,0.37,1.0
601166.SH,2013-07-03,dividend,0.5700000000000001,1.0
601166.SH,2013-07-03,split,0.5,0.6666666666666666
601166.SH,2014-07-18,dividend,0.45999999999999996,1.0
601166.SH,2015-05-27,dividend,0.5700000000000001,1.0
601166.SH,2016-06-06,dividend,0.61,1.0
601166.SH,2017-06-14,dividend,0.61,1.0
601166.SH,2018-06-15,dividend,0.65,1.0
601166.SH,2019-06-19,dividend,0.6900000000000001,1.0
601166.SH,2020-07-15,dividend,0.762,1.0
601166.SH,2021-06-29,dividend,0.8019999999999999,1.0
601166.SH,2022-06-16,dividend,1.035,1.0
601166.SH,2023-06-19,dividend,1.1880000000000002,1.0
601166.SH,2024-07-09,dividend,1.04,1.0
601166.SH,2025-06-20,dividend,1.06,1.0
601166.SH,2026-02-06,dividend,0.5650000000000001,1.0
601168.SH,2008-05-20,dividend,0.3,1.0
601168.SH,2009-04-27,dividend,0.1,1.0
601168.SH,2010-07-08,dividend,0.1,1.0
601168.SH,2011-05-17,dividend,0.18,1.0
601168.SH,2012-05-15,dividend,0.1,1.0
601168.SH,2013-05-16,dividend,0.1,1.0
601168.SH,2014-05-12,dividend,0.05,1.0
601168.SH,2015-06-17,dividend,0.05,1.0
601168.SH,2016-06-08,dividend,0.05,1.0
601168.SH,2017-06-02,dividend,0.05,1.0
601168.SH,2018-05-17,dividend,0.1,1.0
601168.SH,2020-05-21,dividend,0.1,1.0
601168.SH,2021-06-29,dividend,0.12,1.0
601168.SH,2022-05-30,dividend,0.2,1.0
601168.SH,2023-05-18,dividend,1.4,1.0
601168.SH,2024-05-31,dividend,0.5,1.0
601168.SH,2025-06-20,dividend,1.0,1.0
601168.SH,2026-02-11,dividend,0.04,1.0
601169.SH,2008-07-22,dividend,0.12,1.0
601169.SH,2009-07-20,dividend,0.18,1.0
601169.SH,2010-07-20,dividend,0.18,1.0
601169.SH,2011-06-13,dividend,0.21600000000000003,1.0
601169.SH,2012-07-11,dividend,0.2,1.0
601169.SH,2012-07-11,split,0.2,0.8333333333333334
601169.SH,2013-07-22,dividend,0.4,1.0
601169.SH,2014-07-17,dividend,0.18,1.0
601169.SH,2014-07-17,split,0.2,0.8333333333333334
601169.SH,2015-07-17,dividend,0.25,1.0
601169.SH,2015-07-17,split,0.2,0.8333333333333334
601169.SH,2016-07-11,dividend,0.25,1.0
601169.SH,2016-07-11,split,0.2,0.8333333333333334
601169.SH,2017-07-12,dividend,0.25,1.0
601169.SH,2017-07-12,split,0.2,0.8333333333333334
601169.SH,2018-07-12,dividend,0.267,1.0
601169.SH,2019-07-11,dividend,0.286,1.0
601169.SH,2020-07-15,dividend,0.305,1.0
601169.SH,2021-07-16,dividend,0.3,1.0
601169.SH,2022-07-15,dividend,0.305,1.0
601169.SH,2023-07-06,dividend,0.31,1.0
601169.SH,2024-07-10,dividend,0.32,1.0
601169.SH,2025-01-20,dividend,0.12,1.0
601169.SH,2025-07-10,dividend,0.2,1.0
601179.SH,2011-06-16,dividend,0.06,1.0
601179.SH,2014-06-20,dividend,0.08,1.0
601179.SH,2015-06-08,dividend,0.1,1.0
601179.SH,2016-06-14,dividend,0.13999999999999999,1.0
601179.SH,2017-06-16,dividend,0.1,1.0
601179.SH,2018-06-15,dividend,0.053000000000000005,1.0
601179.SH,2019-07-01,dividend,0.034,1.0
601179.SH,2020-06-19,dividend,0.05,1.0
601179.SH,2021-06-21,dividend,0.03,1.0
601179.SH,2022-06-24,dividend,0.032,1.0
601179.SH,2023-07-11,dividend,0.045,1.0
601179.SH,2024-07-11,dividend,0.066,1.0
601179.SH,2024-10-25,dividend,0.034999999999999996,1.0
601179.SH,2025-01-23,dividend,0.026000000000000002,1.0
601179.SH,2025-07-11,dividend,0.022,1.0
601179.SH,2025-09-23,dividend,0.047,1.0
601186.SH,2009-07-13,dividend,0.1,1.0
601186.SH,2010-07-19,dividend,0.16,1.0
601186.SH,2011-02-14,dividend,0.05,1.0
601186.SH,2011-07-18,dividend,0.05,1.0
601186.SH,2012-07-30,dividend,0.1,1.0
601186.SH,2013-07-22,dividend,0.11000000000000001,1.0
601186.SH,2014-07-28,dividend,0.13,1.0
601186.SH,2015-06-24,dividend,0.15,1.0
601186.SH,2016-07-19,dividend,0.15,1.0
601186.SH,2017-07-19,dividend,0.16,1.0
601186.SH,2018-07-18,dividend,0.18,1.0
601186.SH,2019-07-25,dividend,0.21000000000000002,1.0
601186.SH,2020-07-27,dividend,0.21000000000000002,1.0
601186.SH,2021-08-04,dividend,0.22999999999999998,1.0
601186.SH,2022-07-26,dividend,0.246,1.0
601186.SH,2023-08-02,dividend,0.27999999999999997,1.0
601186.SH,2024-07-23,dividend,0.35,1.0
601186.SH,2025-07-22,dividend,0.3,1.0
601198.SH,2015-06-17,dividend,0.16,1.0
601198.SH,2016-06-28,dividend,0.25,1.0
601198.SH,2017-06-29,dividend,0.15,1.0
601198.SH,2018-08-09,dividend,0.15,1.0
601198.SH,2019-07-19,dividend,0.11000000000000001,1.0
601198.SH,2020-07-23,dividend,0.13999999999999999,1.0
601198.SH,2021-07-06,dividend,0.16999999999999998,1.0
601198.SH,2022-07-28,dividend,0.26,1.0
601198.SH,2023-08-18,dividend,0.05,1.0
601198.SH,2024-08-09,dividend,0.10200000000000001,1.0
601198.SH,2024-10-15,dividend,0.054000000000000006,1.0
601198.SH,2025-08-15,dividend,0.09,1.0
601198.SH,2025-10-15,dividend,0.076,1.0
601211.SH,2015-10-22,dividend,0.1,1.0
601211.SH,2016-06-08,dividend,0.52,1.0
601211.SH,2017-03-29,dividend,0.39,1.0
601211.SH,2018-06-29,dividend,0.4,1.0
601211.SH,2019-08-12,dividend,0.275,1.0
601211.SH,2020-08-12,dividend,0.39,1.0
601211.SH,2021-08-20,dividend,0.5599999999999999,1.0
601211.SH,2022-07-15,dividend,0.6799999999999999,1.0
601211.SH,2023-06-29,dividend,0.53,1.0
601211.SH,2024-06-28,dividend,0.4,1.0
601211.SH,2024-10-21,dividend,0.15,1.0
601211.SH,2025-07-28,dividend,0.27999999999999997,1.0
601211.SH,2025-10-28,dividend,0.15,1.0
601212.SH,2017-07-06,dividend,0.011,1.0
601212.SH,2018-07-11,dividend,0.011,1.0
601212.SH,2020-07-17,dividend,0.0024000000000000002,1.0
601212.SH,2021-07-30,dividend,0.003,1.0
601212.SH,2022-07-19,dividend,0.0034000000000000002,1.0
601212.SH,2023-07-19,dividend,0.0014,1.0
601212.SH,2024-08-22,dividend,0.0034000000000000002,1.0
601212.SH,2025-07-24,dividend,0.004,1.0
601216.SH,2012-05-24,dividend,0.1,1.0
601216.SH,2012-05-24,split,1.0,0.5
601216.SH,2013-08-21,dividend,0.05,1.0
601216.SH,2014-07-07,dividend,0.06,1.0
601216.SH,2014-07-07,split,0.6,0.625
601216.SH,2015-07-15,dividend,0.04,1.0
601216.SH,2015-07-15,split,0.8,0.5555555555555556
601216.SH,2016-08-10,dividend,0.02,1.0
601216.SH,2016-08-10,split,1.0,0.5
601216.SH,2017-08-10,dividend,0.02,1.0
601216.SH,2018-07-27,dividend,0.03,1.0
601216.SH,2018-10-22,dividend,0.16,1.0
601216.SH,2020-05-26,dividend,0.35,1.0
601216.SH,2021-06-11,dividend,0.3,1.0
601216.SH,2022-06-07,dividend,0.162,1.0
601216.SH,2023-06-02,dividend,0.18,1.0
601216.SH,2024-06-06,dividend,0.32,1.0
601216.SH,2025-06-06,dividend,0.15,1.0
601225.SH,2014-07-11,dividend,0.12,1.0
601225.SH,2015-06-26,dividend,0.03,1.0
601225.SH,2017-07-20,dividend,0.11000000000000001,1.0
601225.SH,2018-07-10,dividend,0.418,1.0
601225.SH,2019-07-11,dividend,0.32999999999999996,1.0
601225.SH,2020-07-10,dividend,0.36,1.0
601225.SH,2021-07-09,dividend,0.8,1.0
601225.SH,2022-07-08,dividend,1.35,1.0
601225.SH,2023-07-12,dividend,2.18,1.0
601225.SH,2024-06-28,dividend,1.315,1.0
601225.SH,2024-10-23,dividend,0.10900000000000001,1.0
601225.SH,2025-01-17,dividend,0.10300000000000001,1.0
601225.SH,2025-06-25,dividend,1.136,1.0
601225.SH,2025-09-26,dividend,0.039,1.0
601228.SH,2017-07-17,dividend,0.02426,1.0
601228.SH,2018-07-17,dividend,0.034,1.0
601228.SH,2019-06-27,dividend,0.034999999999999996,1.0
601228.SH,2020-06-23,dividend,0.041999999999999996,1.0
601228.SH,2021-06-18,dividend,0.043,1.0
601228.SH,2022-05-27,dividend,0.056999999999999995,1.0
601228.SH,2023-06-21,dividend,0.043,1.0
601228.SH,2024-07-12,dividend,0.043,1.0
601228.SH,2025-08-08,dividend,0.039,1.0
601229.SH,2017-07-20,dividend,0.5,1.0
601229.SH,2017-07-20,split,0.3,0.7692307692307692
601229.SH,2018-07-17,dividend,0.5,1.0
601229.SH,2018-07-17,split,0.4,0.7142857142857143
601229.SH,2019-07-03,dividend,0.45,1.0
601229.SH,2019-07-03,split,0.3,0.7692307692307692
601229.SH,2020-07-08,dividend,0.4,1.0
601229.SH,2021-07-06,dividend,0.4,1.0
601229.SH,2022-07-08,dividend,0.4,1.0
601229.SH,2023-06-28,dividend,0.4,1.0
601229.SH,2024-06-27,dividend,0.45999999999999996,1.0
601229.SH,2024-11-28,dividend,0.27999999999999997,1.0
601229.SH,2025-06-12,dividend,0.22000000000000003,1.0
601229.SH,2025-10-16,dividend,0.3,1.0
601233.SH,2011-09-06,dividend,0.8,1.0
601233.SH,2011-09-06,split,1.0,0.5
601233.SH,2013-04-23,dividend,0.1,1.0
601233.SH,2014-07-03,dividend,0.023,1.0
601233.SH,2015-07-03,dividend,0.034999999999999996,1.0
601233.SH,2016-10-14,dividend,0.05,1.0
601233.SH,2017-06-20,dividend,0.27999999999999997,1.0
601233.SH,2018-05-15,dividend,0.13999999999999999,1.0
601233.SH,2018-05-15,split,0.4,0.7142857142857143
601233.SH,2019-04-30,dividend,0.12,1.0
601233.SH,2020-07-08,dividend,0.23500000000000001,1.0
601233.SH,2021-07-07,dividend,0.13,1.0
601233.SH,2022-07-07,dividend,0.32999999999999996,1.0
601233.SH,2024-07-17,dividend,0.043,1.0
601233.SH,2025-07-10,dividend,0.1,1.0
601236.SH,2020-06-17,dividend,0.1,1.0
601236.SH,2021-05-11,dividend,0.155,1.0
601236.SH,2022-06-23,dividend,0.10025999999999999,1.0
601236.SH,2023-06-02,dividend,0.05,1.0
601236.SH,2024-05-16,dividend,0.06,1.0
601236.SH,2024-10-11,dividend,0.047,1.0
601236.SH,2025-05-12,dividend,0.10300000000000001,1.0
601236.SH,2025-10-16,dividend,0.05,1.0
601236.SH,2026-05-28,dividend,0.16,1.023391812865497
601238.SH,2012-07-25,dividend,0.2,1.0
601238.SH,2012-10-12,dividend,0.06999999999999999,1.0
601238.SH,2013-07-16,dividend,0.02,1.0
601238.SH,2013-10-08,dividend,0.06,1.0
601238.SH,2014-07-24,dividend,0.1,1.0
601238.SH,2014-10-10,dividend,0.08,1.0
601238.SH,2015-07-21,dividend,0.08,1.0
601238.SH,2015-10-14,dividend,0.08,1.0
601238.SH,2016-06-21,dividend,0.12,1.0
601238.SH,2016-10-20,dividend,0.08,1.0
601238.SH,2017-06-13,dividend,0.22000000000000003,1.0
601238.SH,2017-09-14,dividend,0.1,1.0
601238.SH,2018-06-12,dividend,0.43,1.0
601238.SH,2018-06-12,split,0.4,0.7142857142857143
601238.SH,2018-09-17,dividend,0.1,1.0
601238.SH,2019-06-25,dividend,0.27999999999999997,1.0
601238.SH,2019-09-24,dividend,0.05,1.0
601238.SH,2020-06-22,dividend,0.15,1.0
601238.SH,2020-09-21,dividend,0.03,1.0
601238.SH,2021-06-08,dividend,0.15,1.0
601238.SH,2021-09-22,dividend,0.05,1.0
601238.SH,2022-06-23,dividend,0.16999999999999998,1.0
601238.SH,2022-09-22,dividend,0.06,1.0
601238.SH,2023-06-16,dividend,0.18,1.0
601238.SH,2023-09-18,dividend,0.05,1.0
601238.SH,2024-06-13,dividend,0.1,1.0
601238.SH,2024-10-18,dividend,0.03,1.0
601238.SH,2025-06-27,dividend,0.02,1.0
601288.SH,2011-06-17,dividend,0.054000000000000006,1.0
601288.SH,2012-06-20,dividend,0.1315,1.0
601288.SH,2013-06-28,dividend,0.1565,1.0
601288.SH,2014-07-03,dividend,0.177,1.0
601288.SH,2015-07-10,dividend,0.182,1.0
601288.SH,2016-07-07,dividend,0.1668,1.0
601288.SH,2017-07-13,dividend,0.16999999999999998,1.0
601288.SH,2018-05-25,dividend,0.1783,1.0
601288.SH,2019-06-19,dividend,0.1739,1.0
601288.SH,2020-07-10,dividend,0.1819,1.0
601288.SH,2021-06-17,dividend,0.1851,1.0
601288.SH,2022-07-15,dividend,0.2068,1.0
601288.SH,2023-07-18,dividend,0.2222,1.0
601288.SH,2024-06-07,dividend,0.23090000000000002,1.0
601288.SH,2025-01-08,dividend,0.11639999999999999,1.0
601288.SH,2025-07-17,dividend,0.1255,1.0
601288.SH,2025-12-15,dividend,0.11950000000000001,1.0
601288.SH,2026-05-13,dividend,0.13,1.0199081163859112
601298.SH,2019-07-16,dividend,0.37970000000000004,1.0
601298.SH,2020-08-05,dividend,0.2003,1.0
601298.SH,2021-08-26,dividend,0.2622,1.0
601298.SH,2022-08-26,dividend,0.2564,1.0
601298.SH,2023-08-01,dividend,0.2693,1.0
601298.SH,2024-07-31,dividend,0.2927,1.0
601298.SH,2024-12-30,dividend,0.11339999999999999,1.0
601298.SH,2025-08-25,dividend,0.20070000000000002,1.0
601298.SH,2025-12-24,dividend,0.1466,1.0
601318.SH,2007-06-22,dividend,0.22000000000000003,1.0
601318.SH,2007-09-03,dividend,0.2,1.0
601318.SH,2008-05-23,dividend,0.5,1.0
601318.SH,2008-10-06,dividend,0.2,1.0
601318.SH,2009-09-01,dividend,0.15,1.0
601318.SH,2010-07-13,dividend,0.3,1.0
601318.SH,2010-09-09,dividend,0.15,1.0
601318.SH,2011-07-21,dividend,0.4,1.0
601318.SH,2011-09-02,dividend,0.15,1.0
601318.SH,2012-07-16,dividend,0.25,1.0
601318.SH,2012-09-26,dividend,0.15,1.0
601318.SH,2013-05-20,dividend,0.3,1.0
601318.SH,2013-09-10,dividend,0.2,1.0
601318.SH,2014-06-27,dividend,0.45,1.0
601318.SH,2014-09-12,dividend,0.25,1.0
601318.SH,2015-07-27,dividend,0.5,1.0
601318.SH,2015-07-27,split,1.0,0.5
601318.SH,2015-09-09,dividend,0.18,1.0
601318.SH,2016-07-05,dividend,0.35,1.0
601318.SH,2016-09-05,dividend,0.2,1.0
601318.SH,2017-07-11,dividend,0.55,1.0
601318.SH,2017-09-04,dividend,0.5,1.0
601318.SH,2018-06-07,dividend,1.0,1.0
601318.SH,2018-09-06,dividend,0.62,1.0
601318.SH,2019-05-23,dividend,1.1,1.0
601318.SH,2019-09-04,dividend,0.75,1.0
601318.SH,2020-05-08,dividend,1.3,1.0
601318.SH,2020-09-16,dividend,0.8,1.0
601318.SH,2021-04-22,dividend,1.4,1.0
601318.SH,2021-10-25,dividend,0.8800000000000001,1.0
601318.SH,2022-06-20,dividend,1.5,1.0
601318.SH,2022-10-20,dividend,0.9199999999999999,1.0
601318.SH,2023-06-14,dividend,1.5,1.0
601318.SH,2023-10-25,dividend,0.93,1.0
601318.SH,2024-07-26,dividend,1.5,1.0
601318.SH,2024-10-18,dividend,0.93,1.0
601318.SH,2025-06-30,dividend,1.6199999999999999,1.0
601318.SH,2025-10-24,dividend,0.95,1.0
601319.SH,2019-08-20,dividend,0.045700000000000005,1.0
601319.SH,2020-08-21,dividend,0.11599999999999999,1.0
601319.SH,2020-12-08,dividend,0.036,1.0
601319.SH,2021-07-29,dividend,0.12,1.0
601319.SH,2021-12-09,dividend,0.017,1.0
601319.SH,2022-07-29,dividend,0.147,1.0
601319.SH,2023-07-28,dividend,0.16599999999999998,1.0
601319.SH,2024-08-09,dividend,0.156,1.0
601319.SH,2025-01-10,dividend,0.063,1.0
601319.SH,2025-08-08,dividend,0.11699999999999999,1.0
601319.SH,2025-12-12,dividend,0.075,1.0
601328.SH,2008-06-20,dividend,0.15,1.0
601328.SH,2008-09-25,dividend,0.1,1.0
601328.SH,2009-05-27,dividend,0.1,1.0
601328.SH,2009-09-21,dividend,0.1,1.0
601328.SH,2010-05-06,dividend,0.1,1.0
601328.SH,2010-09-13,dividend,0.1,1.0
601328.SH,2011-07-19,dividend,0.02,1.0
601328.SH,2011-07-19,split,0.1,0.9090909090909091
601328.SH,2012-05-31,dividend,0.1,1.0
601328.SH,2013-07-11,dividend,0.24,1.0
601328.SH,2014-07-11,dividend,0.26,1.0
601328.SH,2015-06-03,dividend,0.27,1.0
601328.SH,2016-07-13,dividend,0.27,1.0
601328.SH,2017-07-07,dividend,0.27149999999999996,1.0
601328.SH,2018-07-16,dividend,0.28559999999999997,1.0
601328.SH,2019-07-09,dividend,0.3,1.0
601328.SH,2020-07-14,dividend,0.315,1.0
601328.SH,2021-07-13,dividend,0.317,1.0
601328.SH,2022-07-12,dividend,0.355,1.0
601328.SH,2023-07-12,dividend,0.373,1.0
601328.SH,2024-07-10,dividend,0.375,1.0
601328.SH,2025-01-24,dividend,0.182,1.0
601328.SH,2025-04-18,dividend,0.197,1.0
601328.SH,2025-12-25,dividend,0.1563,1.0
601333.SH,2007-07-19,dividend,0.08,1.0
601333.SH,2008-07-17,dividend,0.08,1.0
601333.SH,2009-07-09,dividend,0.08,1.0
601333.SH,2010-07-13,dividend,0.08,1.0
601333.SH,2011-06-23,dividend,0.09,1.0
601333.SH,2012-07-12,dividend,0.1,1.0
601333.SH,2013-07-16,dividend,0.08,1.0
601333.SH,2014-07-28,dividend,0.08,1.0
601333.SH,2015-07-27,dividend,0.05,1.0
601333.SH,2016-07-25,dividend,0.08,1.0
601333.SH,2017-08-14,dividend,0.08,1.0
601333.SH,2018-08-03,dividend,0.08,1.0
601333.SH,2019-08-12,dividend,0.06,1.0
601333.SH,2020-08-14,dividend,0.06,1.0
601333.SH,2024-08-16,dividend,0.06999999999999999,1.0
601333.SH,2025-08-15,dividend,0.06999999999999999,1.0
601336.SH,2012-07-05,dividend,0.09,1.0
601336.SH,2014-07-15,dividend,0.15,1.0
601336.SH,2015-08-20,dividend,0.21000000000000002,1.0
601336.SH,2016-08-10,dividend,0.27999999999999997,1.0
601336.SH,2017-08-10,dividend,0.48,1.0
601336.SH,2018-08-10,dividend,0.52,1.0
601336.SH,2019-08-09,dividend,0.77,1.0
601336.SH,2020-08-07,dividend,1.41,1.0
601336.SH,2021-08-06,dividend,1.3900000000000001,1.0
601336.SH,2022-08-10,dividend,1.44,1.0
601336.SH,2023-08-10,dividend,1.08,1.0
601336.SH,2024-08-09,dividend,0.85,1.0
601336.SH,2024-11-29,dividend,0.54,1.0
601336.SH,2025-08-08,dividend,1.9899999999999998,1.0
601336.SH,2025-12-12,dividend,0.67,1.0
601360.SH,2012-04-24,dividend,0.15,1.0
601360.SH,2013-04-08,dividend,0.3,1.0
601360.SH,2013-04-08,split,0.8,0.5555555555555556
601360.SH,2014-04-09,dividend,0.25,1.0
601360.SH,2015-04-15,dividend,0.3,1.0
601360.SH,2016-05-06,dividend,0.2,1.0
601360.SH,2017-05-11,dividend,0.13,1.0
601360.SH,2018-06-26,dividend,0.0027,1.0
601360.SH,2019-07-19,dividend,0.053000000000000005,1.0
601360.SH,2020-05-29,dividend,0.053000000000000005,1.0
601360.SH,2022-06-15,dividend,0.1,1.0
601360.SH,2024-06-06,dividend,0.1,1.0
601360.SH,2025-05-30,dividend,0.1,1.0
601360.SH,2025-09-30,dividend,0.1,1.0
601377.SH,2011-06-13,dividend,0.15,1.0
601377.SH,2012-06-25,dividend,0.1,1.0
601377.SH,2013-04-11,dividend,0.12,1.0
601377.SH,2014-06-17,dividend,0.08,1.0
601377.SH,2014-09-19,split,1.0,0.5
601377.SH,2015-05-19,dividend,0.05,1.0
601377.SH,2016-05-19,dividend,0.1,1.0
601377.SH,2017-08-02,dividend,0.15,1.0
601377.SH,2018-08-22,dividend,0.15,1.0
601377.SH,2019-08-26,dividend,0.05,1.0
601377.SH,2020-08-20,dividend,0.08,1.0
601377.SH,2021-08-25,dividend,0.18,1.0
601377.SH,2022-12-26,dividend,0.18,1.0
601377.SH,2023-08-25,dividend,0.13,1.0
601377.SH,2024-08-21,dividend,0.1,1.0
601377.SH,2024-12-30,dividend,0.03,1.0
601377.SH,2025-08-14,dividend,0.1,1.0
601377.SH,2025-12-18,dividend,0.05,1.0
601390.SH,2010-07-16,dividend,0.063,1.0
601390.SH,2011-07-19,dividend,0.05500000000000001,1.0
601390.SH,2012-07-30,dividend,0.048,1.0
601390.SH,2013-08-05,dividend,0.052000000000000005,1.0
601390.SH,2014-08-06,dividend,0.066,1.0
601390.SH,2015-06-10,dividend,0.078,1.0
601390.SH,2016-08-12,dividend,0.086,1.0
601390.SH,2017-08-04,dividend,0.088,1.0
601390.SH,2018-07-18,dividend,0.11299999999999999,1.0
601390.SH,2019-07-23,dividend,0.128,1.0
601390.SH,2020-08-07,dividend,0.16899999999999998,1.0
601390.SH,2021-07-29,dividend,0.18,1.0
601390.SH,2022-07-29,dividend,0.196,1.0
601390.SH,2023-07-28,dividend,0.2,1.0
601390.SH,2024-07-26,dividend,0.21000000000000002,1.0
601390.SH,2025-07-18,dividend,0.178,1.0
601390.SH,2025-12-23,dividend,0.08199999999999999,1.0
601398.SH,2007-06-21,dividend,0.016,1.0
601398.SH,2008-06-18,dividend,0.133,1.0
